split,regime,task,seed,episodes,success_rate,override_precision,unsafe_action_rate,tracking_error,damage_rate,latency_cost,calibration_error,ablation,interpretation
combined_stress,camera_extrinsic_drift,visual_grasp_centering,3,84,0.666667,0.581105,0.126050,0.110648,0.044612,0.272698,0.065745,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,visual_grasp_centering,4,84,0.666667,0.581961,0.126704,0.111107,0.045112,0.273138,0.066188,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,visual_grasp_centering,5,84,0.750000,0.582817,0.127358,0.111565,0.043946,0.272745,0.066630,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,visual_grasp_centering,6,84,0.809524,0.583673,0.128012,0.112023,0.043255,0.272590,0.067073,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,0,84,0.714286,0.591141,0.122728,0.132187,0.049921,0.278229,0.063242,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,1,84,0.630952,0.592005,0.123388,0.132649,0.052092,0.279506,0.063688,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,2,84,0.714286,0.576861,0.124048,0.133112,0.050930,0.279117,0.064135,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,3,84,0.714286,0.577725,0.124708,0.133574,0.051435,0.279561,0.064582,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,4,84,0.607143,0.578589,0.125368,0.134037,0.046078,0.281076,0.065028,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,5,84,0.714286,0.579453,0.126028,0.134499,0.044440,0.272445,0.065475,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,6,84,0.666667,0.580317,0.126688,0.134961,0.045897,0.273365,0.065921,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,cable_tip_alignment,0,84,0.714286,0.584740,0.125635,0.150218,0.052469,0.278398,0.066959,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,cable_tip_alignment,1,84,0.690476,0.585572,0.126271,0.150664,0.045428,0.279064,0.067390,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,cable_tip_alignment,2,84,0.690476,0.586404,0.126907,0.151109,0.045914,0.279492,0.067820,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,cable_tip_alignment,3,84,0.642857,0.587236,0.127543,0.143551,0.047033,0.280396,0.068250,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,cable_tip_alignment,4,84,0.630952,0.588068,0.128179,0.143996,0.047757,0.280943,0.068680,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,cable_tip_alignment,5,84,0.607143,0.588900,0.128815,0.144442,0.048720,0.281609,0.069110,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,cable_tip_alignment,6,84,0.619048,0.589732,0.129451,0.144887,0.048968,0.273914,0.061537,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,0,84,0.678571,0.578477,0.123845,0.127380,0.051301,0.278905,0.064435,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,1,84,0.750000,0.579333,0.124499,0.127838,0.050372,0.278630,0.064877,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,2,84,0.642857,0.580189,0.125153,0.128296,0.053015,0.280142,0.065320,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,3,84,0.785714,0.581045,0.125807,0.128754,0.042654,0.279153,0.065762,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,4,84,0.738095,0.581901,0.126461,0.129213,0.044107,0.280069,0.066205,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,5,84,0.678571,0.582757,0.127115,0.129671,0.045797,0.273101,0.066647,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,6,84,0.607143,0.583613,0.127769,0.130129,0.047726,0.274255,0.067090,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,eye_in_hand_peg_insert,0,84,0.666667,0.575354,0.130663,0.139406,0.047613,0.280702,0.062657,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,eye_in_hand_peg_insert,1,84,0.642857,0.576170,0.131287,0.139843,0.048567,0.281360,0.063079,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,eye_in_hand_peg_insert,2,84,0.654762,0.576986,0.131911,0.140280,0.048806,0.273657,0.063501,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,eye_in_hand_peg_insert,3,84,0.702381,0.577802,0.132535,0.140717,0.048331,0.273601,0.063923,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,eye_in_hand_peg_insert,4,84,0.690476,0.578618,0.133159,0.141154,0.049046,0.274140,0.064345,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,eye_in_hand_peg_insert,5,84,0.702381,0.579434,0.133783,0.141591,0.049285,0.274441,0.064767,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,eye_in_hand_peg_insert,6,84,0.630952,0.580250,0.134407,0.142028,0.051191,0.275575,0.065189,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,visual_grasp_centering,0,84,0.654762,0.587863,0.127858,0.106031,0.044712,0.279171,0.068556,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,visual_grasp_centering,1,84,0.761905,0.588679,0.128482,0.106468,0.043046,0.278520,0.068978,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,visual_grasp_centering,2,84,0.619048,0.589495,0.129106,0.106905,0.046381,0.280368,0.069400,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,visual_grasp_centering,3,84,0.726190,0.590311,0.129730,0.107342,0.044715,0.279717,0.061818,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,visual_grasp_centering,4,84,0.678571,0.575119,0.130354,0.107779,0.046145,0.280613,0.062240,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,visual_grasp_centering,5,84,0.750000,0.575935,0.130978,0.108216,0.045193,0.280319,0.062662,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,visual_grasp_centering,6,84,0.654762,0.576751,0.131602,0.108653,0.047575,0.273687,0.063084,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,drawer_handle_alignment,0,84,0.690476,0.581899,0.124578,0.135591,0.050611,0.276857,0.066069,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,drawer_handle_alignment,1,84,0.702381,0.582723,0.125208,0.136032,0.050854,0.277162,0.066496,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,drawer_handle_alignment,2,84,0.702381,0.583547,0.125838,0.136473,0.051336,0.277586,0.066922,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,drawer_handle_alignment,3,84,0.690476,0.584371,0.126468,0.136915,0.052056,0.278129,0.067348,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,drawer_handle_alignment,4,84,0.666667,0.585195,0.127098,0.137356,0.053014,0.278791,0.067774,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,drawer_handle_alignment,5,84,0.571429,0.586019,0.127728,0.137797,0.047396,0.280167,0.068200,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,drawer_handle_alignment,6,84,0.666667,0.586843,0.128358,0.130234,0.045653,0.279639,0.068626,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,cable_tip_alignment,0,84,0.630952,0.576650,0.128350,0.146229,0.046687,0.278197,0.062373,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,cable_tip_alignment,1,84,0.654762,0.577442,0.128956,0.146653,0.046674,0.278367,0.062783,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,cable_tip_alignment,2,84,0.619048,0.578234,0.129562,0.147077,0.047851,0.279132,0.063192,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,cable_tip_alignment,3,84,0.642857,0.579026,0.130168,0.147502,0.047839,0.279302,0.063602,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,cable_tip_alignment,4,84,0.619048,0.579818,0.130774,0.147926,0.048778,0.279948,0.064012,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,cable_tip_alignment,5,84,0.642857,0.580610,0.131380,0.148350,0.048765,0.280118,0.064421,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,cable_tip_alignment,6,84,0.511905,0.581402,0.131986,0.148774,0.051848,0.281836,0.064831,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,mobile_pick_reapproach,0,84,0.678571,0.589563,0.128936,0.125070,0.045669,0.279455,0.069474,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,mobile_pick_reapproach,1,84,0.654762,0.590379,0.129560,0.125506,0.046622,0.280113,0.061892,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,mobile_pick_reapproach,2,84,0.678571,0.575187,0.130184,0.125943,0.046623,0.280295,0.062314,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,mobile_pick_reapproach,3,84,0.702381,0.576003,0.130808,0.126380,0.046624,0.280477,0.062736,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,mobile_pick_reapproach,4,84,0.619048,0.576819,0.131432,0.126817,0.048768,0.281730,0.063158,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,mobile_pick_reapproach,5,84,0.690476,0.577635,0.132056,0.127254,0.047817,0.273432,0.063580,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,depth_scale_error,mobile_pick_reapproach,6,84,0.750000,0.578451,0.132680,0.127691,0.047103,0.273256,0.064002,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,eye_in_hand_peg_insert,0,84,0.583333,0.578224,0.136301,0.143212,0.051163,0.282815,0.065690,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,eye_in_hand_peg_insert,1,84,0.750000,0.579024,0.136913,0.143641,0.048298,0.273557,0.066104,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,eye_in_hand_peg_insert,2,84,0.630952,0.579824,0.137525,0.144069,0.051146,0.275159,0.066517,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,eye_in_hand_peg_insert,3,84,0.523810,0.580624,0.138137,0.144498,0.053757,0.276642,0.066931,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,eye_in_hand_peg_insert,4,84,0.690476,0.581424,0.138749,0.144926,0.050892,0.275388,0.067345,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,eye_in_hand_peg_insert,5,84,0.666667,0.582224,0.139361,0.145355,0.051836,0.276038,0.067759,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,eye_in_hand_peg_insert,6,84,0.714286,0.583024,0.139973,0.145783,0.051352,0.275974,0.068173,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,visual_grasp_centering,0,84,0.726190,0.574021,0.132968,0.109464,0.044763,0.279385,0.063225,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,visual_grasp_centering,1,84,0.642857,0.574821,0.133580,0.109892,0.046897,0.280630,0.063638,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,visual_grasp_centering,2,84,0.726190,0.575621,0.134192,0.110321,0.045698,0.280209,0.064052,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,visual_grasp_centering,3,84,0.750000,0.576421,0.134804,0.110749,0.045690,0.280383,0.064466,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,visual_grasp_centering,4,84,0.702381,0.577221,0.135416,0.111178,0.047111,0.281271,0.064880,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,visual_grasp_centering,5,84,0.702381,0.578021,0.136028,0.111606,0.047579,0.273679,0.065294,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,visual_grasp_centering,6,84,0.607143,0.578821,0.136640,0.112035,0.049951,0.275043,0.065707,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,drawer_handle_alignment,0,84,0.619048,0.583040,0.128920,0.138482,0.052931,0.277987,0.068217,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,drawer_handle_alignment,1,84,0.714286,0.583848,0.129538,0.138914,0.051499,0.277451,0.068635,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,drawer_handle_alignment,2,84,0.666667,0.584656,0.130156,0.139347,0.052923,0.278343,0.069053,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,drawer_handle_alignment,3,84,0.630952,0.585464,0.130774,0.131776,0.053790,0.279116,0.069471,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,drawer_handle_alignment,4,84,0.642857,0.586272,0.131392,0.132208,0.046021,0.279413,0.069889,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,drawer_handle_alignment,5,84,0.583333,0.587080,0.132010,0.132641,0.047684,0.280424,0.070307,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,drawer_handle_alignment,6,84,0.690476,0.587888,0.132628,0.133074,0.046013,0.279769,0.070725,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,cable_tip_alignment,0,84,0.630952,0.584655,0.137839,0.152757,0.051516,0.282045,0.068035,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,cable_tip_alignment,1,84,0.595238,0.585431,0.138433,0.153173,0.052685,0.282802,0.068437,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,cable_tip_alignment,2,84,0.678571,0.586207,0.139027,0.153589,0.051472,0.274365,0.068838,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,cable_tip_alignment,3,84,0.547619,0.586983,0.139621,0.154005,0.054545,0.276075,0.069240,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,cable_tip_alignment,4,84,0.583333,0.571751,0.140215,0.154420,0.054285,0.276117,0.069641,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,cable_tip_alignment,5,84,0.619048,0.572527,0.128803,0.146352,0.052845,0.276160,0.069851,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,cable_tip_alignment,6,84,0.607143,0.573303,0.129397,0.146768,0.053538,0.276679,0.070252,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,mobile_pick_reapproach,0,84,0.726190,0.576425,0.134574,0.128876,0.046599,0.280258,0.064503,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,mobile_pick_reapproach,1,84,0.654762,0.577225,0.135186,0.129304,0.048496,0.281385,0.064917,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,mobile_pick_reapproach,2,84,0.666667,0.578025,0.135798,0.129733,0.048726,0.281678,0.065331,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,mobile_pick_reapproach,3,84,0.607143,0.578825,0.136410,0.130161,0.050384,0.274681,0.065744,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,mobile_pick_reapproach,4,84,0.773810,0.579625,0.137022,0.130590,0.047519,0.273426,0.066158,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,mobile_pick_reapproach,5,84,0.666667,0.580425,0.137634,0.131018,0.050130,0.274910,0.066572,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,occlusion_shift,mobile_pick_reapproach,6,84,0.583333,0.581225,0.138246,0.131447,0.052264,0.276155,0.066986,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,0,84,0.666667,0.572665,0.138389,0.144044,0.049308,0.275048,0.065726,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,1,84,0.642857,0.573481,0.139013,0.144481,0.050261,0.275706,0.066148,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,2,84,0.488095,0.574297,0.139637,0.144918,0.053833,0.277674,0.066570,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,3,84,0.666667,0.575113,0.140261,0.145354,0.050739,0.276308,0.066992,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,4,84,0.761905,0.575929,0.140885,0.145791,0.049311,0.275776,0.067414,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,5,84,0.654762,0.576745,0.141509,0.146228,0.051932,0.277267,0.067836,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,eye_in_hand_peg_insert,6,84,0.678571,0.577561,0.142133,0.146665,0.051932,0.277449,0.068258,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,visual_grasp_centering,0,84,0.642857,0.585174,0.135584,0.110668,0.046644,0.281640,0.071625,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,visual_grasp_centering,1,84,0.630952,0.569982,0.136208,0.111105,0.047360,0.282179,0.064043,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,visual_grasp_centering,2,84,0.654762,0.570798,0.136832,0.111542,0.047361,0.282361,0.064465,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,visual_grasp_centering,3,84,0.642857,0.571614,0.137456,0.111979,0.048076,0.282900,0.064887,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,visual_grasp_centering,4,84,0.654762,0.572430,0.138080,0.112416,0.048315,0.275197,0.065309,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,visual_grasp_centering,5,84,0.678571,0.573246,0.138704,0.112853,0.048316,0.275379,0.065731,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,visual_grasp_centering,6,84,0.583333,0.574062,0.139328,0.113290,0.050698,0.276751,0.066153,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,drawer_handle_alignment,0,84,0.654762,0.579210,0.132304,0.140229,0.053019,0.279564,0.069138,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,drawer_handle_alignment,1,84,0.678571,0.580034,0.132934,0.140670,0.053025,0.279750,0.069564,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,drawer_handle_alignment,2,84,0.595238,0.580858,0.133564,0.141111,0.047169,0.281007,0.069990,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,drawer_handle_alignment,3,84,0.571429,0.581682,0.134194,0.141552,0.048127,0.281669,0.070417,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,drawer_handle_alignment,4,84,0.559524,0.582506,0.134824,0.133989,0.048527,0.282212,0.070843,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,drawer_handle_alignment,5,84,0.690476,0.583330,0.135454,0.134431,0.046389,0.281327,0.071269,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,drawer_handle_alignment,6,84,0.678571,0.584154,0.136084,0.134872,0.047109,0.281870,0.071695,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,cable_tip_alignment,0,84,0.595238,0.573960,0.136075,0.150866,0.049095,0.280904,0.065442,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,cable_tip_alignment,1,84,0.642857,0.574752,0.136681,0.151291,0.048606,0.280836,0.065851,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,cable_tip_alignment,2,84,0.547619,0.575544,0.137287,0.151715,0.050974,0.282197,0.066261,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,cable_tip_alignment,3,84,0.619048,0.576336,0.137893,0.152139,0.050009,0.281890,0.066671,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,cable_tip_alignment,4,84,0.654762,0.577128,0.138499,0.152563,0.049758,0.281941,0.067080,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,cable_tip_alignment,5,84,0.547619,0.577920,0.139105,0.152988,0.052364,0.283421,0.067490,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,cable_tip_alignment,6,84,0.642857,0.578712,0.139711,0.153412,0.050923,0.282876,0.067900,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,mobile_pick_reapproach,0,84,0.619048,0.570866,0.136661,0.129707,0.048554,0.282400,0.064539,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,mobile_pick_reapproach,1,84,0.678571,0.571682,0.137285,0.130144,0.047840,0.282225,0.064961,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,mobile_pick_reapproach,2,84,0.619048,0.572498,0.137909,0.130581,0.049508,0.283240,0.065383,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,mobile_pick_reapproach,3,84,0.690476,0.573314,0.138533,0.131018,0.048557,0.274942,0.065805,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,mobile_pick_reapproach,4,84,0.666667,0.574130,0.139157,0.131455,0.049510,0.275600,0.066227,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,mobile_pick_reapproach,5,84,0.714286,0.574946,0.139781,0.131892,0.049035,0.275544,0.066649,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,jacobian_mismatch,mobile_pick_reapproach,6,84,0.690476,0.575762,0.140405,0.132329,0.049988,0.276202,0.067071,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,0,84,0.642857,0.569080,0.140926,0.146592,0.054839,0.279494,0.066724,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,1,84,0.750000,0.570000,0.141628,0.147084,0.045229,0.278895,0.067199,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,2,84,0.690476,0.570920,0.142330,0.147576,0.046957,0.279962,0.067675,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,3,84,0.571429,0.571840,0.143032,0.148069,0.049874,0.281624,0.068150,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,4,84,0.666667,0.572760,0.143734,0.148561,0.048506,0.281144,0.068625,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,5,84,0.714286,0.573680,0.144436,0.149053,0.048091,0.281140,0.069100,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,eye_in_hand_peg_insert,6,84,0.607143,0.574600,0.145138,0.149545,0.050771,0.282683,0.069576,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,0,84,0.630952,0.570157,0.141553,0.115642,0.046559,0.280251,0.066962,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,1,84,0.666667,0.571077,0.142255,0.116134,0.046382,0.280366,0.067438,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,2,84,0.714286,0.571997,0.142957,0.116626,0.045966,0.280362,0.067913,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,3,84,0.690476,0.572917,0.143659,0.117118,0.046979,0.281072,0.068388,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,4,84,0.738095,0.573837,0.144361,0.117611,0.046564,0.281068,0.068863,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,5,84,0.666667,0.574757,0.145063,0.118103,0.048529,0.282254,0.069339,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,6,84,0.702381,0.575677,0.145765,0.118595,0.048352,0.282369,0.069814,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,0,84,0.500000,0.570848,0.143265,0.140726,0.051286,0.282931,0.067883,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,1,84,0.630952,0.571776,0.143973,0.141222,0.049208,0.282098,0.068363,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,2,84,0.619048,0.572704,0.144681,0.141719,0.049987,0.282693,0.068842,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,3,84,0.595238,0.573632,0.145389,0.142215,0.051005,0.283407,0.069321,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,4,84,0.595238,0.574560,0.146097,0.142711,0.051546,0.283883,0.069801,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,5,84,0.511905,0.575488,0.146805,0.143208,0.053755,0.285192,0.070280,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,6,84,0.714286,0.576416,0.147513,0.143704,0.050248,0.283645,0.070759,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,0,84,0.607143,0.569007,0.149592,0.153170,0.053987,0.284309,0.073936,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,1,84,0.583333,0.569903,0.150276,0.153650,0.054987,0.285007,0.074399,minus_latency_penalty,ignores servo/foundation switching cost
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,2,84,0.642857,0.570799,0.138954,0.153649,0.053460,0.284872,0.066665,minus_latency_penalty,ignores servo/foundation switching cost
